Id,Label,fideId,elo,top_player
"Ivanov, Sergei V","Ivanov, Sergei V",0,2034,False
"O'Donovan, Richard","O'Donovan, Richard",0,2215,False
"Blehm, Pawel","Blehm, Pawel",0,2479,False
"Mucha, Roman","Mucha, Roman",0,2185,False
"Parmentier, Xavier","Parmentier, Xavier",0,2358,False
"Charmeteau, Sven","Charmeteau, Sven",0,2257,False
"Nicholson, John G","Nicholson, John G",0,2204,False
"Dumanski, Aleksander","Dumanski, Aleksander",0,2229,False
"Kokaia, Guram","Kokaia, Guram",0,2159,False
"Shvayger, Yuliya","Shvayger, Yuliya",0,2387,False
"Vucinic,G","Vucinic,G",945374,2384,False
"Anshuman,K","Anshuman,K",5006945,1965,False
"Ducarmon, Quinten","Ducarmon, Quinten",0,2201,False
"Luciani, Thibault","Luciani, Thibault",0,2081,False
"Holmsten, Aleksei","Holmsten, Aleksei",0,2400,False
"Ristoja, Jan","Ristoja, Jan",0,2341,False
"Doukhine, Iokhan","Doukhine, Iokhan",0,2299,False
"Pereyra Arcija, Diego","Pereyra Arcija, Diego",0,2430,False
"Ustinov, A.","Ustinov, A.",0,2246,False
"Speck, Nick","Speck, Nick",0,2255,False
"Vijups,Dans","Vijups,Dans",11608013,1744,False
"Fernando, Diogo","Fernando, Diogo",0,2257,False
"Molvig, Henrik","Molvig, Henrik",0,2255,False
"Zapata, Karen","Zapata, Karen",0,2170,False
"Ozolin, Maxim","Ozolin, Maxim",0,2384,False
"Haldorsen,Benjamin","Haldorsen,Benjamin",1512633,2455,False
"Hund, Barbara","Hund, Barbara",0,2169,False
"Badjarani, Ilgar","Badjarani, Ilgar",0,2362,False
"Yang, Ruixin","Yang, Ruixin",0,2126,False
"Baron Rodriguez, Jesus","Baron Rodriguez, Jesus",0,2414,False
"Vombek, Dani","Vombek, Dani",0,2315,False
"Veiga, Jose Francisco R P Neves","Veiga, Jose Francisco R P Neves",0,2320,False
"Sebag,M","Sebag,M",617822,2445,False
"Assaubayeva,Bibisara","Assaubayeva,Bibisara",13708694,2381,False
"Mitev, Valentin","Mitev, Valentin",0,2090,False
"Roszkowski, Rafal","Roszkowski, Rafal",0,2037,False
"Drbohlav, Frantisek","Drbohlav, Frantisek",0,2265,False
"Grigore, Nicolae-Petre","Grigore, Nicolae-Petre",0,2185,False
"Bruned, Yvain","Bruned, Yvain",0,2355,False
"Furlan, Miha","Furlan, Miha",0,2362,False
"Cherkasov, Nikolai","Cherkasov, Nikolai",0,2295,False
"Aldama Degurnay, Dionisio","Aldama Degurnay, Dionisio",0,2434,False
"Fleming, Andrew S J","Fleming, Andrew S J",0,2043,False
"El Jawich,A","El Jawich,A",5300380,2241,False
"El Jawich, Amro","El Jawich, Amro",0,2241,False
"Di Paolo, Raffaele","Di Paolo, Raffaele",0,2326,False
"Sluka, Radek","Sluka, Radek",0,2302,False
"Armbrust, Florian","Armbrust, Florian",0,2268,False
"Ljubicic, Filip","Ljubicic, Filip",0,2396,False
"Mammadzada, Gunay","Mammadzada, Gunay",0,2333,False
"Drozdov, Igor","Drozdov, Igor",0,2445,False
"Engel,Luis","Engel,Luis",12961523,2519,False
"Emiroglu, Cankut","Emiroglu, Cankut",0,2028,False
"Anjuhin, Alex","Anjuhin, Alex",0,2460,False
"Petermann, Michail","Petermann, Michail",0,2251,False
"Herbst, Daniel","Herbst, Daniel",0,2135,False
"Von Meijenfeldt, Bart","Von Meijenfeldt, Bart",0,2154,False
"Fernandez, Ernesto","Fernandez, Ernesto",0,2435,False
"Abbasov, Amil Habil","Abbasov, Amil Habil",0,2137,False
"Cornette,M","Cornette,M",620084,2611,False
"Balaian, Alina","Balaian, Alina",0,2232,False
"Vila Gazquez, Jordi","Vila Gazquez, Jordi",0,2133,False
"Pali, A.","Pali, A.",0,2223,False
"Babaniya, Benyamin","Babaniya, Benyamin",0,2073,False
"Bartsch, Berthold","Bartsch, Berthold",0,2242,False
"Atako, Chino C","Atako, Chino C",0,2110,False
"Wijesinghe, D D","Wijesinghe, D D",0,2139,False
"Gulden, Egemen","Gulden, Egemen",0,2068,False
"Salazar, A","Salazar, A",0,2110,False
"Choladze, Mariam","Choladze, Mariam",0,2077,False
"Verhovodko, Sergey","Verhovodko, Sergey",0,2185,False
"Vesin, Jean-Robert","Vesin, Jean-Robert",0,2214,False
"Gajzner,Ryszard","Gajzner,Ryszard",1188607,1763,False
"Schoenhof, Timo","Schoenhof, Timo",0,2049,False
"Inonu, Muhsin Munci","Inonu, Muhsin Munci",0,2002,False
"Rabinovich, A","Rabinovich, A",0,2340,False
"Pradip, Ghosh","Pradip, Ghosh",0,2197,False
"Olde,Grete","Olde,Grete",4503104,1852,False
"Rustamov, Alisher","Rustamov, Alisher",0,2219,False
"Saez, F.","Saez, F.",0,2281,False
"Korevand,Sina","Korevand,Sina",12553026,2076,False
"Redon, Bruno","Redon, Bruno",0,2230,False
"Roselli Mailhe, Bernardo","Roselli Mailhe, Bernardo",0,2440,False
"Okunev, Taras","Okunev, Taras",0,2206,False
"Novikov, Valeri","Novikov, Valeri",0,2221,False
"Hoerr, Matthias","Hoerr, Matthias",0,2180,False
"Aigner, Michael USA","Aigner, Michael USA",0,2242,False
"Ciemniak, Robert","Ciemniak, Robert",0,2440,False
"Tello Nunez, Alejandro","Tello Nunez, Alejandro",0,2140,False
"Buenafe Moya, Javier","Buenafe Moya, Javier",0,2220,False
"Ghvamberia, Nika","Ghvamberia, Nika",0,2264,False
"Karpov, Alexey","Karpov, Alexey",0,2120,False
"Daniliuk, Sergey","Daniliuk, Sergey",0,2390,False
"Metz, Hartmut","Metz, Hartmut",0,2277,False
"Powell, Bryson","Powell, Bryson",0,2009,False
"Van den Berg, Ad","Van den Berg, Ad",0,2248,False
"Sorensen, To","Sorensen, To",0,2383,False
"Panda,Vedic","Panda,Vedic",30903416,1778,False
"Kodric, Martin","Kodric, Martin",0,2248,False
"Troyke, Christian","Troyke, Christian",0,2386,False
"Troyke,C","Troyke,C",4616278,2317,False
"Gara, T","Gara, T",0,2331,False
"Cortez,Armando","Cortez,Armando",2090929,0,False
"Gossell, Thomas","Gossell, Thomas",0,2209,False
"Sinz, Bernhard","Sinz, Bernhard",0,2323,False
"Bub, Volker","Bub, Volker",0,2030,False
"Lychik, Robert","Lychik, Robert",0,2046,False
"Bogorad, Michail","Bogorad, Michail",0,2049,False
"Ryjanova,J","Ryjanova,J",4127714,2413,False
"Ryjanova, Julia","Ryjanova, Julia",0,2413,False
"Cotonnec, Melkior","Cotonnec, Melkior",0,2421,False
"Morona Minguez,I","Morona Minguez,I",2209071,1988,False
"Amer, Said Salim Al Maashani","Amer, Said Salim Al Maashani",0,2103,False
"Berlin, Tatiana","Berlin, Tatiana",0,2155,False
"Frotscher, Thomas","Frotscher, Thomas",0,2198,False
"Sheremet, Anton","Sheremet, Anton",0,2078,False
"Bertazzo, Giorgio","Bertazzo, Giorgio",0,2067,False
"Dragojlovic, Andjelko","Dragojlovic, Andjelko",0,2320,False
"Jansa,Vl","Jansa,Vl",300128,2452,False
"Arroyo Rodriguez, Jesus","Arroyo Rodriguez, Jesus",0,2126,False
"Miknevicius,Laurynas","Miknevicius,Laurynas",12807427,1830,False
"Jiang,L","Jiang,L",2606780,2337,False
"Jiang, Louie","Jiang, Louie",0,2337,False
"Andrijevic, Milan","Andrijevic, Milan",0,2357,False
"Kagramanianz, Vartan","Kagramanianz, Vartan",0,2305,False
"Ignacz, Maria","Ignacz, Maria",0,2187,False
"Garcia Guerrero, Isaac Antonio","Garcia Guerrero, Isaac Antonio",0,2156,False
"Demkovich, Anatoliy","Demkovich, Anatoliy",0,2415,False
"Mueller, Ka","Mueller, Ka",0,2506,False
"Hrzica, Rok","Hrzica, Rok",0,2227,False
"Fruebing, Stefan","Fruebing, Stefan",0,2233,False
"Lin,Haoyang","Lin,Haoyang",8625921,1713,False
"Koop, Vyacheslav","Koop, Vyacheslav",0,2174,False
"Boey, Josef","Boey, Josef",0,2285,False
"Papp, Abel","Papp, Abel",0,2073,False
"Palmqvist,F","Palmqvist,F",1710346,2050,False
"Palmqvist, Fredrik","Palmqvist, Fredrik",0,2050,False
"Polasek, Jaroslav","Polasek, Jaroslav",0,2280,False
"Yaremko, Nazar","Yaremko, Nazar",0,2254,False
"Young, Angelo","Young, Angelo",0,2325,False
"Loxine, Jakov","Loxine, Jakov",0,2393,False
"Skousen, Nikolai","Skousen, Nikolai",0,2293,False
"Molaei, Mohammadamin","Molaei, Mohammadamin",0,2326,False
"Koepke, Christian","Koepke, Christian",0,2322,False
"Brajovic, Radovan","Brajovic, Radovan",0,2320,False
"Strobel, Walter","Strobel, Walter",0,2190,False
"Ricbour, Jeremy","Ricbour, Jeremy",0,2093,False
"Olape, Bunmi","Olape, Bunmi",0,2273,False
"Sallam, Sabri Abdul-Mawla","Sallam, Sabri Abdul-Mawla",0,2163,False
"Kokkila, Tero","Kokkila, Tero",0,2290,False
"Jakobsen, Ole","Jakobsen, Ole",0,2388,False
"Gurevic, Vladimir","Gurevic, Vladimir",0,2470,False
"Garagulya, Konstantin","Garagulya, Konstantin",0,2330,False
"Luo, Wei","Luo, Wei",0,2302,False
"Kulik,Artur","Kulik,Artur",34147249,2014,False
"Enders, Peter","Enders, Peter",0,2470,False
"Bakalchuk, Johnatan","Bakalchuk, Johnatan",0,2391,False
"Kanarek,M","Kanarek,M",1126822,2483,False
"Gilevych, Artem","Gilevych, Artem",0,2404,False
"Akopian, Robert","Akopian, Robert",0,2093,False
"Ahmed, Abuzied","Ahmed, Abuzied",0,2187,False
"Chan, Kim Yew","Chan, Kim Yew",0,2231,False
"Nguyen, P.","Nguyen, P.",0,2339,False
"Hansen, Hans-Peter","Hansen, Hans-Peter",0,2173,False
"Korzubov, Peter","Korzubov, Peter",0,2455,False
"Gorbatov,A","Gorbatov,A",4111834,2355,False
"Papazov, Ivajlo","Papazov, Ivajlo",0,2240,False
"Smirnov, Timofey","Smirnov, Timofey",0,2324,False
Pham Duc Thang,Pham Duc Thang,12401420,2234,False
"Pham, Duc Thang","Pham, Duc Thang",0,2234,False
"Alikulov, Elbek","Alikulov, Elbek",0,2212,False
"Arabidze, Meri","Arabidze, Meri",0,2390,False
"Nelyubin, Grigory","Nelyubin, Grigory",0,2011,False
"Vuillermoz, Robert","Vuillermoz, Robert",0,2037,False
"Reyes, J","Reyes, J",0,2450,False
"Mages, Steffen","Mages, Steffen",0,2037,False
"Kozlov, Vi","Kozlov, Vi",0,2325,False
"Brunel,Axel","Brunel,Axel",26025019,1611,False
"Shnayder,V","Shnayder,V",4106750,1941,False
"Podvrsnik, Marko","Podvrsnik, Marko",0,2221,False
"Nozdrin, Alexander V","Nozdrin, Alexander V",0,2323,False
"Riedener, Toni","Riedener, Toni",0,2026,False
"Samoun, Florent","Samoun, Florent",0,2317,False
"Hansen, Alexei Cherstiouk","Hansen, Alexei Cherstiouk",0,2136,False
"Sorcinelli, Francesco","Sorcinelli, Francesco",0,2200,False
"Roobol, Martin","Roobol, Martin",0,2302,False
"Van Buitenen, Herbert","Van Buitenen, Herbert",0,2213,False
"Bashirli, Nail","Bashirli, Nail",0,2374,False
"Seret, Jean-Luc","Seret, Jean-Luc",0,2440,False
"Guelfand, B.","Guelfand, B.",0,2700,False
"Kana,Zdenek","Kana,Zdenek",372633,1675,False
"Jensen, Morten Frank","Jensen, Morten Frank",0,2005,False
"Escalante Ramirez, Brian Sebasti","Escalante Ramirez, Brian Sebasti",0,2446,False
"Zarkovic, Mila","Zarkovic, Mila",0,2187,False
"Jedlicka, Ales","Jedlicka, Ales",0,2185,False
"Cooper, Lawrence H","Cooper, Lawrence H",0,2335,False
"Valantiejus, Vaidotas","Valantiejus, Vaidotas",0,2174,False
"Rydstrom, Tom","Rydstrom, Tom",0,2310,False
"Mouradian, Knarik","Mouradian, Knarik",0,2178,False
"Torma, Robert","Torma, Robert",0,2227,False
"Le Ruyet, Leopold","Le Ruyet, Leopold",0,2273,False
"Cristofari, Antoine","Cristofari, Antoine",0,2144,False
"Rudenko, Eugeny","Rudenko, Eugeny",0,2108,False
"Stupavski, Zdenko","Stupavski, Zdenko",0,2333,False
"Skrondal,I","Skrondal,I",1505114,2311,False
"Aseev, Vladimir","Aseev, Vladimir",0,2082,False
"Epstein, Esther","Epstein, Esther",0,2185,False
"Tan, Ju","Tan, Ju",0,2244,False
"Van Wissen, Michiel","Van Wissen, Michiel",0,2201,False
"Moiseev, Viktor","Moiseev, Viktor",0,2480,False
"Bryn, Askild","Bryn, Askild",0,2060,False
"Sohl, Jan","Sohl, Jan",0,2002,False
"Martinez, A","Martinez, A",0,2220,False
"Huang, Andy","Huang, Andy",0,2196,False
"Melnikov, E.","Melnikov, E.",0,2033,False
"Panbukchian, Valentin","Panbukchian, Valentin",0,2340,False
"Arkhipov, S.","Arkhipov, S.",0,2518,False
"Malivanek, Jiri","Malivanek, Jiri",0,2240,False
"De Seroux, Camille","De Seroux, Camille",0,2129,False
"Sanches, Romario","Sanches, Romario",0,2083,False
"Reichstein, Boris","Reichstein, Boris",0,2265,False
"Panopio, Jr Rodolfo","Panopio, Jr Rodolfo",0,2223,False
"Mahdy, Khaled","Mahdy, Khaled",0,2354,False
"Lejlic, Samir","Lejlic, Samir",0,2362,False
"Soto Martin, Pablo","Soto Martin, Pablo",0,2109,False
"Czaeczine, Anne","Czaeczine, Anne",0,2153,False
"Nelis, JF.","Nelis, JF.",0,2227,False
"Hurnik, Zbigniew","Hurnik, Zbigniew",0,2230,False
"Marchewka,Jakub","Marchewka,Jakub",1174673,1848,False
"Mindeguia Guruceaga, Juan Jesus","Mindeguia Guruceaga, Juan Jesus",0,2105,False
"Vavra, Pavel","Vavra, Pavel",0,2451,False
"Sagit, Rauan","Sagit, Rauan",0,2375,False
"Nedela, Vlastimil","Nedela, Vlastimil",0,2322,False
"Lagunow, Raphael","Lagunow, Raphael",0,2403,False
"Alekhnovich,Egor","Alekhnovich,Egor",24256404,0,False
"Morillo-Velarde Gallego, Antonio","Morillo-Velarde Gallego, Antonio",0,2111,False
"Antonio Morillo, M.","Antonio Morillo, M.",0,2111,False
"Mudra, Tomas","Mudra, Tomas",0,2150,False
"Piza, Vlastimil","Piza, Vlastimil",0,2285,False
"Hamdani, Rudin","Hamdani, Rudin",0,2368,False
"Nikolic,Stank","Nikolic,Stank",14602490,1914,False
"Brenke, Andreas Dr","Brenke, Andreas Dr",0,2301,False
"Schneider, Attila","Schneider, Attila",0,2360,False
"Felczer, Kevin","Felczer, Kevin",0,2242,False
"Reshef,O","Reshef,O",2804336,2467,False
"Gentilleau, Jean-Philippe","Gentilleau, Jean-Philippe",0,2220,False
"Ertan,C","Ertan,C",6306330,2246,False
"Mitenkov, Alexey","Mitenkov, Alexey",0,2425,False
"Wolff, P.","Wolff, P.",0,2565,False
"Heissler, Jakob","Heissler, Jakob",0,2410,False
"Xiong, Jeffrey","Xiong, Jeffrey",0,2437,False
"Vandenbussche,T","Vandenbussche,T",204412,2401,False
"Vandenbussche, Thibaut","Vandenbussche, Thibaut",0,2401,False
"Garcia Martinez, Silvino","Garcia Martinez, Silvino",0,2371,False
"Novotny, Michal1","Novotny, Michal1",0,2300,False
"Linker,M","Linker,M",14101734,2269,False
"Rodriguez Valencoso, Juan Carlos","Rodriguez Valencoso, Juan Carlos",0,2128,False
"Alanic, Mickael","Alanic, Mickael",0,2246,False
"Narayanan, S.","Narayanan, S.",0,2170,False
"Mladenov, Plamen","Mladenov, Plamen",0,2371,False
"Jirovsky, Petr","Jirovsky, Petr",0,2300,False
"Schmitt, Andre","Schmitt, Andre",0,2302,False
"Fiedler, Bedrich","Fiedler, Bedrich",0,2145,False
"Mahdy, Tawfeik","Mahdy, Tawfeik",0,2060,False
"Himdan, Maher","Himdan, Maher",0,2348,False
"Palit, Somak","Palit, Somak",0,2393,False
"Mishra, Soumyaranjan","Mishra, Soumyaranjan",0,2299,False
"Lettieri, Giuseppe","Lettieri, Giuseppe",0,2246,False
"Rjanova, Valery","Rjanova, Valery",0,2208,False
"Gusev, Aleksey","Gusev, Aleksey",0,2383,False
"Vltavsky, Vladimir","Vltavsky, Vladimir",0,2260,False
"Sadikhov, Ulvi","Sadikhov, Ulvi",0,2477,False
"Schneider, Igor","Schneider, Igor",0,2237,False
"Pranesh, M","Pranesh, M",0,2125,False
"Schwabeneder, Florian","Schwabeneder, Florian",0,2396,False
"Domingos, Ediberto","Domingos, Ediberto",0,2201,False
"Collinson, Adam R","Collinson, Adam R",0,2380,False
"Lagunow, Alexander","Lagunow, Alexander",0,2395,False
"Radlovacki, Jovan","Radlovacki, Jovan",0,2411,False
"Jossien, Remy","Jossien, Remy",0,2264,False
"Sofieva, Ainur","Sofieva, Ainur",0,2345,False
"Van den Heever, Donovan","Van den Heever, Donovan",0,2151,False
"Pogorelskikh, Sergey","Pogorelskikh, Sergey",0,2475,False
"Zozulia, A","Zozulia, A",0,2381,False
"Kaser, Simon","Kaser, Simon",0,2500,False
"Vajda, Albert","Vajda, Albert",0,2409,False
"Garcia Luque, Agustin","Garcia Luque, Agustin",0,2376,False
"Reshetov, Valery","Reshetov, Valery",0,2126,False
"Kuba, Guenter","Kuba, Guenter",0,2391,False
"Filippov,An UZB","Filippov,An UZB",14200988,2615,False
"Sokolov, Andrey","Sokolov, Andrey",0,2563,False
"Narva, Triin","Narva, Triin",0,2103,False
"Golizadeh,A","Golizadeh,A",12505269,2497,False
"Laine, Panu","Laine, Panu",0,2087,False
"Grove, Peter","Grove, Peter",0,2202,False
"Fiedorek, Michal","Fiedorek, Michal",0,2241,False
"Kayumov, Dmitry D","Kayumov, Dmitry D",0,2410,False
"Tabatt, Hendrik","Tabatt, Hendrik",0,2342,False
"Karim, Ismael","Karim, Ismael",0,2375,False
"Janahi, Zeyaad","Janahi, Zeyaad",0,2251,False
"Bricard, Herve","Bricard, Herve",0,2126,False
"Vozovic, Oksana","Vozovic, Oksana",0,2297,False
"Rosenthal, Nicholas","Rosenthal, Nicholas",0,2156,False
"Van Delft,M","Van Delft,M",1004670,2353,False
"Minbayev, Bolatbek","Minbayev, Bolatbek",0,2046,False
"Muratet Casadevall, Albert","Muratet Casadevall, Albert",0,2175,False
"Raclawicki,Kacper","Raclawicki,Kacper",1174681,1802,False
"Stankovic, Milos","Stankovic, Milos",0,2424,False
"Vorotnikov, V1.","Vorotnikov, V1.",0,2425,False
"Burri, Quentin","Burri, Quentin",0,2393,False
"Lamard, Guillaume","Lamard, Guillaume",0,2405,False
"Misailovic, Nebojsa","Misailovic, Nebojsa",0,2349,False
"Sedina, Elena","Sedina, Elena",0,2349,False
"Barrientos, Sergio E","Barrientos, Sergio E",0,2464,False
"Karayev, Assylkhan","Karayev, Assylkhan",0,2261,False
"Popov, Sergey A","Popov, Sergey A",0,2096,False
"Reyhan, Dogan Heval","Reyhan, Dogan Heval",0,2161,False
"Degraeve,JM","Degraeve,JM",600270,2570,False
"Jeffares, Simon","Jeffares, Simon",0,2036,False
"Bogut, Zeljko","Bogut, Zeljko",0,2464,False
"Theodoulidis, Theodoros","Theodoulidis, Theodoros",0,2146,False
"Bermudez Vives, Sergio","Bermudez Vives, Sergio",0,2160,False
"Lyngsjo,H","Lyngsjo,H",1701649,1987,False
"Kalinin, Al","Kalinin, Al",0,2512,False
"Fernandez Garcia, Jo","Fernandez Garcia, Jo",0,2478,False
"Marguerettaz, Davy","Marguerettaz, Davy",0,2005,False
"Baerwinkel, Tobias","Baerwinkel, Tobias",0,2291,False
"Mashinskaya, Iulia","Mashinskaya, Iulia",0,2370,False
"Fedorov, A","Fedorov, A",0,2490,False
"Wallner, Dieter","Wallner, Dieter",0,2134,False
"Jensson, Einar Hjalti","Jensson, Einar Hjalti",0,2349,False
"Raghunathan, Yogesh","Raghunathan, Yogesh",0,2033,False
"Arjun,Sreekumar","Arjun,Sreekumar",46690336,0,False
"Michelakos, Panagiotis","Michelakos, Panagiotis",0,2267,False
"Friedrich, Norbert","Friedrich, Norbert",0,2302,False
"Coenen, Norbert","Coenen, Norbert",0,2345,False
"Podvin, Francois-Xavier","Podvin, Francois-Xavier",0,2151,False
"Iljiushenok,I","Iljiushenok,I",24105074,2521,False
"Atabayev,M","Atabayev,M",14001101,2475,False
"Koch, HJ.","Koch, HJ.",0,2219,False
"Grela, Kacper","Grela, Kacper",0,2283,False
"Vicary, Elizabeth","Vicary, Elizabeth",0,2148,False
"Most, Zdenek","Most, Zdenek",0,2161,False
"Eichner, Christian","Eichner, Christian",0,2058,False
"Nestorovic, Lazar","Nestorovic, Lazar",0,2017,False
"Sendur, Adnan","Sendur, Adnan",0,2335,False
"Levine, Yonatan","Levine, Yonatan",0,2053,False
"Louis, Thibault","Louis, Thibault",0,2316,False
"Van der Lijn, Bas","Van der Lijn, Bas",0,2190,False
"Khayrullin, Denis","Khayrullin, Denis",0,2382,False
"Zelkind, C.","Zelkind, C.",0,2290,False
"Perman, Evgeniy","Perman, Evgeniy",0,2081,False
"Tutisani, Noe","Tutisani, Noe",0,2137,False
"Pinilla Delgado, Agustin Eduard","Pinilla Delgado, Agustin Eduard",0,2038,False
"Pena Morales,H","Pena Morales,H",3804771,2203,False
"Shah Moradi, Mohammad","Shah Moradi, Mohammad",0,2168,False
"Gajsin, Evgenij","Gajsin, Evgenij",0,2451,False
"Muzychuk,A","Muzychuk,A",14111330,2537,False
"Praneeth,S","Praneeth,S",5091411,2251,False
"Radzhabov,Rodion","Radzhabov,Rodion",884715,2384,False
"Nikitin, Yuri RUS","Nikitin, Yuri RUS",0,2264,False
"Venkatesh,M","Venkatesh,M",5005779,2460,False
"Fendereski, Nima","Fendereski, Nima",0,2294,False
"Janovsky, Sergey","Janovsky, Sergey",0,2496,False
"Ziogas, Paris","Ziogas, Paris",0,2124,False
"Matheson, Laurence","Matheson, Laurence",0,2140,False
"Steinert, M","Steinert, M",0,2295,False
"Andres Gonzalez, Ivan","Andres Gonzalez, Ivan",0,2349,False
"Soloviov, Sergei N","Soloviov, Sergei N",0,2390,False
"Risteski,Emil","Risteski,Emil",15005267,2197,False
"Domingo Nunez, Ruben","Domingo Nunez, Ruben",0,2239,False
"Airapetian, Chouchanik","Airapetian, Chouchanik",0,2180,False
"Irinchinov, Vladimir","Irinchinov, Vladimir",0,2067,False
"Ljubisavljevic, Zivojin Z","Ljubisavljevic, Zivojin Z",0,2316,False
"Thakur, Akash","Thakur, Akash",0,2344,False
"Kula, Dominik","Kula, Dominik",0,2018,False
"Orlov, Andrey","Orlov, Andrey",0,2447,False
"Tiitta, Sauli","Tiitta, Sauli",0,2249,False
"Zhou, Y","Zhou, Y",0,2449,False
"Bonnet, E2.","Bonnet, E2.",0,2155,False
"Zapata Hincapie, Jhon Alexander","Zapata Hincapie, Jhon Alexander",0,2053,False
"Esenov, Annaberdi","Esenov, Annaberdi",0,2325,False
"Murzin,Volodar","Murzin,Volodar",44155573,2442,False
"Vaishali, R","Vaishali, R",0,2338,False
"Deepan,C","Deepan,C",5011132,2487,False
Mok Tze Meng,Mok Tze Meng,5700329,2373,False
"Mok, Tze-Meng","Mok, Tze-Meng",0,2373,False
"Egin, Vladimir","Egin, Vladimir",0,2371,False
Kasmiran,Kasmiran,0,2369,False
"Andersson, Christin","Andersson, Christin",0,2102,False
"Wu,Christopher","Wu,Christopher",2040875,2259,False
"Petrosyan, T1","Petrosyan, T1",0,2423,False
"Wu, Christopher","Wu, Christopher",0,2259,False
"Van Nies, Pauline","Van Nies, Pauline",0,2158,False
"Aydincelebi, Kagan","Aydincelebi, Kagan",0,2247,False
"Paszewski,M","Paszewski,M",1141058,2251,False
"Berbatov, Kiprian","Berbatov, Kiprian",0,2481,False
"Dogodkina, Julia","Dogodkina, Julia",0,2084,False
"Aswin,Sreekumar","Aswin,Sreekumar",35006282,1503,False
"Subelj,Jan","Subelj,Jan",14618583,2398,False
"Fernandez Garcia, Jose Luis","Fernandez Garcia, Jose Luis",0,2465,False
"Ali,Muhammad Lutfi","Ali,Muhammad Lutfi",7103743,2421,False
"Kotan, Ladislav","Kotan, Ladislav",0,2380,False
"Halldorsson, H.","Halldorsson, H.",0,2159,False
"Tkachuk, Andrey","Tkachuk, Andrey",0,2120,False
"Mohammad Fahad,Rahman","Mohammad Fahad,Rahman",10207791,2250,False
